city_1;city_2;distance;required_permit
Nordenham;Schortens;55;NONE
Nordenham;Schwanewede;48;A38
Nordenham;Varel;31;A38
Nordenham;Wilhelmshaven;54;NONE
Nordenham;Zetel;46;A38
Norderstedt;Oststeinbek;25;NONE
Norderstedt;Pinneberg;20;A38
Norderstedt;Quickborn;9;A38
Norderstedt;Reinbek;32;NONE
Norderstedt;Reinfeld;39;A38
Norderstedt;Rellingen;18;NONE
Norderstedt;Schenefeld;20;A38
Norderstedt;Tangstedt;8;NONE
Norderstedt;Tornesch;26;NONE
Norderstedt;Trittau;35;NONE
Norderstedt;Uetersen;30;A38
Norderstedt;Wahlstedt;38;A38
Norderstedt;Wedel;30;A38
Norderstedt;Wentorf bei Hamburg;34;A38
Nordhausen;Sondershausen;21;F24
Nordhausen;Thale;47;NONE
Nordhorn;Rheine;35;NONE
Nordhorn;Schüttorf;18;NONE
Nordhorn;Wietmarschen;14;F23
Nordstemmen;Pattensen;15;F23
Nordstemmen;Ronnenberg;26;NONE
Nordstemmen;Sarstedt;12;F23
Nordstemmen;Seelze;39;NONE
Nordstemmen;Sehnde;26;F23
Nordstemmen;Springe;20;NONE
Nordstemmen;Wennigsen;24;F23
Northeim;Osterode;22;F24
Northeim;Rosdorf;29;NONE
Northeim;Seesen;27;F24
Northeim;Uslar;35;F24
Nortorf;Osterrönfeld;20;A38
Nortorf;Preetz;35;A38
Nortorf;Rendsburg;24;A38
Nortorf;Schönkirchen;34;NONE
Nortorf;Trappenkamp;35;A38
Nortorf;Wahlstedt;39;A38
Nossen;Oschatz;38;F24
Nossen;Radebeul;35;F24
Nossen;Riesa;34;F24
Nossen;Weinböhla;29;NONE
Nossen;Wilsdruff;21;F24
Nürnberg;Oberasbach;12;X09
Nürnberg;Roth;31;X09
Nürnberg;Schwabach;22;X09
Nürnberg;Wendelstein;15;NONE
Nürnberg;Zirndorf;13;X09
Nürtingen;Ostfildern;18;NONE
Nürtingen;Pfullingen;24;NONE
Nürtingen;Renningen;44;X09
Nürtingen;Reutlingen;22;X09
Nürtingen;Schorndorf;28;X09
Nürtingen;Sindelfingen;36;X09
Nürtingen;Stuttgart;30;NONE
Nürtingen;Tübingen;29;X09
Nürtingen;Waiblingen;36;NONE
Nürtingen;Wendlingen am Neckar;7;X09
Nürtingen;Winnenden;40;X09
Ober-Ramstadt;Obertshausen;41;NONE
Ober-Ramstadt;Pfungstadt;13;NONE
Ober-Ramstadt;Raunheim;41;NONE
Ober-Ramstadt;Reinheim;8;K62
Ober-Ramstadt;Rodgau;31;NONE
Ober-Ramstadt;Roßdorf;3;K62
Ober-Ramstadt;Rüsselsheim;36;K62
Ober-Ramstadt;Seeheim-Jugenheim;14;NONE
Ober-Ramstadt;Seligenstadt;36;K62
Ober-Ramstadt;Trebur;33;NONE
Ober-Ramstadt;Viernheim;45;K62
Ober-Ramstadt;Wald-Michelbach;39;K62
Ober-Ramstadt;Weinheim;45;NONE
Ober-Ramstadt;Weiterstadt;16;NONE
Oberasbach;Roth;26;X09
Oberasbach;Schwabach;15;X09
Oberasbach;Wendelstein;20;X09
Oberasbach;Zirndorf;4;NONE
Oberhausen;Oer-Erkenschwick;40;F23
Oberhausen;Ratingen;29;F23
Oberhausen;Recklinghausen;27;NONE
Oberhausen;Rheinberg;26;NONE
Oberhausen;Tönisvorst;39;NONE
Oberhausen;Velbert;27;F23
Oberhausen;Voerde;21;F23
Oberhausen;Wesel;30;F23
Oberhausen;Willich;45;NONE
Oberhausen;Witten;43;NONE
Oberhausen;Wuppertal;43;F23
Oberkirch;Offenburg;17;K62
Oberthal;Ottweiler;23;K62
Oberthal;Püttlingen;38;K62
Oberthal;Quierschied;35;NONE
Oberthal;Rehlingen-Siersburg;42;NONE
Oberthal;Riegelsberg;38;NONE
Oberthal;Saarbrücken;46;NONE
Oberthal;Saarlouis;38;NONE
Oberthal;Saarwellingen;32;NONE
Oberthal;Sankt Ingbert;31;K62
Oberthal;Sankt Wendel;9;NONE
Oberthal;Schiffweiler;24;K62
Oberthal;Schmelz;28;K62
Oberthal;Schwalbach;41;NONE
Oberthal;Spiesen-Elversberg;29;K62
Oberthal;Sulzbach;41;K62
Oberthal;Tholey;7;K62
Oberthal;Völklingen;51;K62
Oberthal;Wadern;23;NONE
Oberthal;Wallerfangen;40;K62
Oberthal;Weiskirchen;28;NONE
Obertshausen;Oberursel;35;NONE
Obertshausen;Pfungstadt;43;K62
Obertshausen;Raunheim;31;K62
Obertshausen;Reinheim;37;K62
Obertshausen;Rodenbach;19;NONE
Obertshausen;Rodgau;12;K62
Obertshausen;Rosbach vor der Höhe;42;NONE
Obertshausen;Roßdorf;35;NONE
Obertshausen;Rüsselsheim;35;K62
Obertshausen;Seligenstadt;15;K62
Obertshausen;Steinbach am Taunus;34;NONE
Obertshausen;Trebur;43;K62
Obertshausen;Weiterstadt;37;NONE
Oberursel;Raunheim;36;K62
Oberursel;Rodenbach;45;NONE
Oberursel;Rodgau;44;K62
Oberursel;Rosbach vor der Höhe;19;NONE
Oberursel;Rüsselsheim;40;K62
Oberursel;Seligenstadt;46;NONE
Oberursel;Steinbach am Taunus;6;K62
Oberursel;Taunusstein;41;NONE
Oberursel;Trebur;48;NONE
Oberursel;Usingen;17;K62
Oberursel;Weiterstadt;42;NONE
Oberursel;Wiesbaden;34;NONE
Oelde;Rheda-Wiedenbrück;12;NONE
Oelde;Rietberg;25;F23
Oelde;Schloß Holte-Stukenbrock;37;F23
Oelde;Soest;33;NONE
Oelde;Verl;29;NONE
Oelde;Warendorf;21;F23
Oer-Erkenschwick;Recklinghausen;12;NONE
Oer-Erkenschwick;Schwerte;38;F23
Oer-Erkenschwick;Selm;21;NONE
Oer-Erkenschwick;Unna;39;F23
Oer-Erkenschwick;Waltrop;10;F23
Oer-Erkenschwick;Werne an der Lippe;30;NONE
Oer-Erkenschwick;Wetter (Ruhr);39;NONE
Oer-Erkenschwick;Witten;32;F23
Oestrich-Winkel;Raunheim;41;NONE
Oestrich-Winkel;Rüsselsheim;37;K62
Oestrich-Winkel;Taunusstein;29;NONE
Oestrich-Winkel;Trebur;44;K62
Oestrich-Winkel;Wiesbaden;23;K62
Ohrdruf;Ruhla;35;X09
Ohrdruf;Schleusingen;45;X09
Ohrdruf;Schmalkalden;31;X09
Ohrdruf;Stadtilm;39;X09
Ohrdruf;Suhl;31;NONE
Ohrdruf;Waltershausen;18;NONE
Ohrdruf;Wasungen;42;NONE
Ohrdruf;Zella-Mehlis;25;NONE
Olching;Ottobrunn;36;NONE
Olching;Puchheim;7;X09
Olching;Starnberg;27;NONE
Olching;Taufkirchen;37;NONE
Olching;Unterhaching;34;X09
Olching;Unterschleißheim;25;X09
Olching;Wolfratshausen;48;NONE
Oldenburg in Holstein;Plön;42;A38
Oldenburg in Holstein;Scharbeutz;39;NONE
Oldenburg in Holstein;Schönberg in Holstein;45;A38
Oldenburg in Holstein;Süsel;33;A38
Oldenburg in Holstein;Timmendorfer Strand;44;A38
Oldenburg;Rastede;15;NONE
Oldenburg;Schwanewede;33;A38
Oldenburg;Varel;31;A38
Oldenburg;Wardenburg;10;NONE
Oldenburg;Westerstede;28;A38
Oldenburg;Wiefelstede;18;A38
Oldenburg;Wildeshausen;33;NONE
Oldenburg;Zetel;44;NONE
Oranienburg;Schildow;18;F24
Oranienburg;Schönwalde-Siedlung;25;F24
Oranienburg;Velten;11;NONE
Oranienburg;Wandlitz;16;F24
Oranienburg;Wustermark;40;NONE
Oranienburg;Zehdenick;34;F24
Oschatz;Riesa;14;NONE
Oschatz;Torgau;34;NONE
Oschatz;Wurzen;30;NONE
Oschersleben;Quedlinburg;33;NONE
Oschersleben;Schönebeck;49;NONE
Oschersleben;Schöningen;29;NONE
Oschersleben;Staßfurt;37;NONE
Oschersleben;Thale;41;NONE
Oschersleben;Wanzleben;20;NONE
Osnabrück;Wallenhorst;9;NONE
Osterholz-Scharmbeck;Ottersberg;33;A38
Osterholz-Scharmbeck;Oyten;34;A38
Osterholz-Scharmbeck;Ritterhude;5;NONE
Osterholz-Scharmbeck;Schwanewede;17;NONE
Osterholz-Scharmbeck;Stuhr;30;NONE
Osterholz-Scharmbeck;Syke;43;A38
Osterholz-Scharmbeck;Weyhe;34;A38
Osterholz-Scharmbeck;Zeven;41;NONE
Osterode;Seesen;21;F24
Osterrönfeld;Rendsburg;3;A38
Osterrönfeld;Schleswig;38;A38
Osterrönfeld;Schönkirchen;39;A38
Osterwieck;Salzgitter;45;F24
Osterwieck;Schöningen;31;NONE
Osterwieck;Thale;42;NONE
Osterwieck;Wernigerode;18;NONE
Osterwieck;Wolfenbüttel;29;F24
Ostfildern;Pfullingen;37;X09
Ostfildern;Renningen;32;X09
Ostfildern;Reutlingen;35;X09
Ostfildern;Schorndorf;30;NONE
Ostfildern;Sindelfingen;24;X09
Ostfildern;Stuttgart;10;X09
Ostfildern;Tübingen;37;X09
Ostfildern;Vaihingen an der Enz;38;X09
Ostfildern;Waiblingen;19;X09
Ostfildern;Weil der Stadt;36;X09
Ostfildern;Wendlingen am Neckar;15;NONE
Ostfildern;Winnenden;28;NONE
Ostrhauderfehn;Papenburg;20;A38
Ostrhauderfehn;Rhaude;9;A38
Ostrhauderfehn;Weener;31;A38
Ostrhauderfehn;Werlte;37;A38
Ostrhauderfehn;Westerstede;29;A38
Ostrhauderfehn;Wiesmoor;38;NONE
Oststeinbek;Pinneberg;31;NONE
Oststeinbek;Quickborn;33;NONE
Oststeinbek;Reinbek;9;A38
Oststeinbek;Rellingen;30;NONE
Oststeinbek;Schenefeld;27;NONE
Oststeinbek;Schwarzenbek;25;A38
Oststeinbek;Seevetal;29;A38
Oststeinbek;Stelle;34;A38
Oststeinbek;Tangstedt;28;A38
Oststeinbek;Tornesch;41;A38
Oststeinbek;Trittau;21;A38
Oststeinbek;Wedel;33;A38
Oststeinbek;Wentorf bei Hamburg;11;NONE
Oststeinbek;Winsen;41;NONE
Ottersberg;Oyten;11;A38
Ottersberg;Ritterhude;32;A38
Ottersberg;Scheeßel;26;NONE
Ottersberg;Stuhr;34;A38
Ottersberg;Syke;38;NONE
Ottersberg;Weyhe;29;A38
Ottersberg;Zeven;27;A38
Ottobrunn;Poing;21;X09
Ottobrunn;Puchheim;32;X09
Ottobrunn;Starnberg;36;NONE
Ottobrunn;Taufkirchen;5;X09
Ottobrunn;Unterhaching;5;NONE
Ottobrunn;Unterschleißheim;31;X09
Ottobrunn;Vaterstetten;11;NONE
Ottobrunn;Wolfratshausen;31;NONE
Ottweiler;Püttlingen;28;K62
Ottweiler;Quierschied;14;K62
Ottweiler;Riegelsberg;23;K62
Ottweiler;Saarbrücken;26;NONE
Ottweiler;Saarlouis;40;K62
Ottweiler;Saarwellingen;36;NONE
Ottweiler;Sankt Ingbert;12;K62
Ottweiler;Sankt Wendel;15;NONE
Ottweiler;Schiffweiler;6;K62
Ottweiler;Schmelz;30;K62
Ottweiler;Schwalbach;35;K62
Ottweiler;Spiesen-Elversberg;10;K62
Ottweiler;Sulzbach;17;K62
Ottweiler;Tholey;23;K62
Ottweiler;Völklingen;38;NONE
Ottweiler;Wadern;37;K62
Ottweiler;Wadgassen;38;K62
Ottweiler;Wallerfangen;44;K62
Ottweiler;Weiskirchen;47;K62
Ottweiler;Zweibrücken;26;NONE
Overath;Remscheid;40;NONE
Overath;Rösrath;13;F23
Overath;Sankt Augustin;26;F23
Overath;Siegburg;21;F23
Overath;Solingen;50;F23
Overath;Troisdorf;23;NONE
Overath;Wermelskirchen;34;NONE
Overath;Wesseling;40;F23
Overath;Wiehl;23;NONE
Oyten;Ritterhude;28;NONE
Oyten;Scheeßel;36;NONE
Oyten;Schwanewede;39;F23
Oyten;Stuhr;23;F23
Oyten;Syke;30;NONE
Oyten;Weyhe;19;F23
Oyten;Zeven;39;F23
Paderborn;Rheda-Wiedenbrück;37;NONE
Paderborn;Rietberg;26;NONE
Paderborn;Salzkotten;12;NONE
Paderborn;Schloß Holte-Stukenbrock;25;F23
Paderborn;Verl;28;F23
Papenburg;Rhaude;19;NONE
Papenburg;Weener;15;NONE
Papenburg;Werlte;35;NONE
Pappenheim;Roth;40;X09
Pappenheim;Weißenburg;10;X09
Pasewalk;Prenzlau;24;NONE
Pattensen;Peine;38;NONE
Pattensen;Ronnenberg;11;NONE
Pattensen;Sarstedt;14;NONE
Pattensen;Seelze;23;F23
Pattensen;Sehnde;17;F23
Pattensen;Springe;19;F23
Pattensen;Wennigsen;16;F23
Pattensen;Wunstorf;37;NONE
Peine;Salzgitter;24;F24
Peine;Sarstedt;32;F24
Peine;Sassenburg;43;F24
Peine;Sehnde;21;F24
Peine;Uetze;20;F24
Peine;Vechelde;13;F24
Peine;Wendeburg;13;F24
Peine;Wolfenbüttel;33;F24
Penzberg;Starnberg;36;X09
Penzberg;Weilheim;23;X09
Penzberg;Wolfratshausen;23;NONE
Perl;Rehlingen-Siersburg;33;K62
Perl;Saarlouis;42;K62
Perl;Saarwellingen;46;K62
Perl;Schmelz;42;K62
Perl;Wallerfangen;39;K62
Perl;Weiskirchen;44;NONE
Perl;Überherrn;50;K62
Perleberg;Pritzwalk;27;F24
Perleberg;Wittenberge;13;F24
Petersberg;Schlüchtern;32;NONE
Petersberg;Steinau an der Straße;37;NONE
Petershagen;Porta Westfalica;22;F23
Petershagen;Rehburg-Loccum;26;F23
Petershagen;Rinteln;30;F23
Petershagen;Stadthagen;21;NONE
Petershagen;Sulingen;36;F23
Petershagen;Wunstorf;38;NONE
Pfaffenhofen;Schrobenhausen;21;NONE
Pfaffenhofen;Unterschleißheim;34;X09
Pforzheim;Renningen;28;K62
Pforzheim;Sindelfingen;40;NONE
Pforzheim;Vaihingen an der Enz;22;NONE
Pforzheim;Weil der Stadt;24;K62
Pfullingen;Reutlingen;2;X09
Pfullingen;Sindelfingen;41;NONE
Pfullingen;Stuttgart;42;X09
Pfullingen;Tübingen;18;NONE
Pfullingen;Wendlingen am Neckar;31;NONE
Pfungstadt;Raunheim;36;K62
Pfungstadt;Reinheim;19;K62
Pfungstadt;Rodgau;37;K62
Pfungstadt;Roßdorf;16;NONE
Pfungstadt;Rüsselsheim;32;NONE
Pfungstadt;Seeheim-Jugenheim;6;K62
Pfungstadt;Trebur;28;K62
Pfungstadt;Viernheim;34;NONE
Pfungstadt;Wald-Michelbach;42;K62
Pfungstadt;Weinheim;34;K62
Pfungstadt;Weiterstadt;14;NONE
Pfungstadt;Worms;34;K62
Pinneberg;Quickborn;14;A38
Pinneberg;Reinbek;37;A38
Pinneberg;Rellingen;3;A38
Pinneberg;Schenefeld;5;A38
Pinneberg;Seevetal;39;A38
Pinneberg;Stade;61;A38
Pinneberg;Tangstedt;27;A38
Pinneberg;Tornesch;11;NONE
Pinneberg;Uetersen;13;A38
Pinneberg;Wedel;12;A38
Pinneberg;Wentorf bei Hamburg;39;NONE
Pirmasens;Zweibrücken;22;NONE
Pirna;Radeberg;22;F24
Pirna;Radebeul;34;NONE
Pirna;Weinböhla;41;NONE
Pirna;Wilsdruff;35;NONE
Plauen;Reichenbach/Vogtland;25;X09
Plauen;Schleiz;32;X09
Plauen;Weida;44;NONE
Plauen;Werdau;42;X09
Plauen;Zeulenroda;27;X09
Plettenberg;Schwerte;48;F23
Plettenberg;Sundern;23;F23
Plön;Preetz;13;NONE
Plön;Ratekau;39;A38
Plön;Scharbeutz;31;NONE
Plön;Schönberg in Holstein;33;NONE
Plön;Schönkirchen;28;A38
Plön;Stockelsdorf;38;A38
Plön;Süsel;23;NONE
Plön;Timmendorfer Strand;36;A38
Plön;Trappenkamp;23;A38
Plön;Wahlstedt;37;NONE
Poing;Puchheim;48;NONE
Poing;Taufkirchen;27;X09
Poing;Unterhaching;27;X09
Poing;Unterschleißheim;32;X09
Poing;Vaterstetten;11;X09
Porta Westfalica;Rehburg-Loccum;44;F23
Porta Westfalica;Rinteln;14;F23
Porta Westfalica;Stadthagen;29;F23
Potsdam;Rangsdorf;37;F24
Potsdam;Schildow;39;NONE
Potsdam;Schönefeld;37;F24
Potsdam;Schönwalde-Siedlung;35;NONE
Potsdam;Stahnsdorf;13;NONE
Potsdam;Teltow;17;F24
Potsdam;Trebbin;30;NONE
Potsdam;Velten;40;F24
Potsdam;Wustermark;25;F24
Potsdam;Zossen;41;NONE
Preetz;Schönberg in Holstein;20;NONE
Preetz;Schönkirchen;15;A38
Preetz;Süsel;36;NONE
Preetz;Trappenkamp;26;A38
Preetz;Wahlstedt;38;A38
Premnitz;Rathenow;8;F24
Premnitz;Stendal;44;F24
Premnitz;Tangermünde;38;F24
Prenzlau;Templin;36;NONE
Pritzwalk;Wittenberge;39;A38
Pritzwalk;Wittstock;21;NONE
Pritzwalk;Wusterhausen;37;A38
Puchheim;Starnberg;21;NONE
Puchheim;Taufkirchen;30;NONE
Puchheim;Unterhaching;27;NONE
Puchheim;Unterschleißheim;28;NONE
Puchheim;Vaterstetten;47;NONE
Puchheim;Wolfratshausen;41;X09
Pulheim;Ratingen;40;F23
Pulheim;Remscheid;44;F23
Pulheim;Rösrath;33;F23
Pulheim;Solingen;38;NONE
Pulheim;Troisdorf;43;F23
Pulheim;Wermelskirchen;39;NONE
Pulheim;Wesseling;30;F23
Pulheim;Willich;43;NONE
Pößneck;Rudolstadt;28;NONE
Pößneck;Saalfeld;19;X09
Pößneck;Schleiz;25;X09
Pößneck;Stadtroda;28;X09
Pößneck;Unterwellenborn;12;X09
Pößneck;Weida;38;X09
Pößneck;Zeulenroda;35;NONE
Püttlingen;Quierschied;15;NONE
Püttlingen;Rehlingen-Siersburg;25;NONE
Püttlingen;Riegelsberg;5;K62
Püttlingen;Saarbrücken;14;NONE
Püttlingen;Saarlouis;13;K62
Püttlingen;Saarwellingen;12;NONE
Püttlingen;Sankt Ingbert;27;K62
Püttlingen;Sankt Wendel;36;NONE
Püttlingen;Schiffweiler;23;K62
Püttlingen;Schmelz;21;K62
Püttlingen;Schwalbach;6;K62
Püttlingen;Spiesen-Elversberg;25;NONE
Püttlingen;Sulzbach;18;K62
Püttlingen;Tholey;35;K62
Püttlingen;Völklingen;9;NONE
Püttlingen;Wadern;32;NONE
Püttlingen;Wadgassen;10;K62
Püttlingen;Wallerfangen;17;K62
Püttlingen;Weiskirchen;37;NONE
Püttlingen;Überherrn;18;NONE
Quakenbrück;Steinfeld;24;F23
Quakenbrück;Vechta;26;F23
Quakenbrück;Visbek;38;F23
Quakenbrück;Werlte;33;F23
Quedlinburg;Staßfurt;41;NONE
Quedlinburg;Thale;12;F24
Quedlinburg;Wernigerode;30;F24
Querfurt;Sangerhausen;28;F24
Querfurt;Schkopau;32;F24
Querfurt;Teutschenthal;19;F24
Querfurt;Weißenfels;47;NONE
Quickborn;Reinbek;40;NONE
Quickborn;Rellingen;12;NONE
Quickborn;Schenefeld;18;A38
Quickborn;Stade;69;A38
Quickborn;Tangstedt;16;NONE
Quickborn;Tornesch;17;A38
Quickborn;Uetersen;21;A38
Quickborn;Wahlstedt;39;A38
Quickborn;Wedel;23;A38
Quierschied;Rehlingen-Siersburg;38;K62
Quierschied;Riegelsberg;10;K62
Quierschied;Saarbrücken;13;K62
Quierschied;Saarlouis;31;K62
Quierschied;Saarwellingen;27;NONE
Quierschied;Sankt Ingbert;9;K62
Quierschied;Sankt Wendel;24;K62
Quierschied;Schiffweiler;11;NONE
Quierschied;Schmelz;28;NONE
Quierschied;Schwalbach;26;NONE
Quierschied;Spiesen-Elversberg;8;K62
Quierschied;Sulzbach;5;NONE
Quierschied;Tholey;26;K62
Quierschied;Völklingen;24;K62
Quierschied;Wadern;34;NONE
Quierschied;Wadgassen;29;K62
Quierschied;Wallerfangen;35;K62
Quierschied;Weiskirchen;42;NONE
Quierschied;Zweibrücken;31;NONE
Quierschied;Überherrn;37;K62
Radeberg;Radebeul;23;NONE
Radeberg;Weinböhla;29;NONE
Radeberg;Wilsdruff;31;F24
Radebeul;Riesa;38;F24
Radebeul;Weinböhla;11;F24
Radebeul;Wilsdruff;14;F24
Radolfzell am Bodensee;Stockach;17;NONE
Radolfzell am Bodensee;Tuttlingen;37;X09
Radolfzell am Bodensee;Überlingen;26;X09
Rangsdorf;Schulzendorf;20;NONE
Rangsdorf;Schönefeld;17;NONE
Rangsdorf;Stahnsdorf;29;NONE
Rangsdorf;Teltow;23;NONE
Rangsdorf;Trebbin;30;F24
Rangsdorf;Wildau;18;F24
Rangsdorf;Woltersdorf;42;F24
Rangsdorf;Zeuthen;21;NONE
Rangsdorf;Zossen;10;F24
Rastatt;Wörth am Rhein;28;K62
Rastede;Schwanewede;35;A38
Rastede;Varel;19;A38
Rastede;Wardenburg;26;A38
Rastede;Westerstede;25;A38
Rastede;Wiefelstede;7;NONE
Rastede;Wilhelmshaven;40;A38
Rastede;Zetel;32;A38
Ratekau;Ratzeburg;33;NONE
Ratekau;Reinfeld;26;A38
Ratekau;Scharbeutz;10;NONE
Ratekau;Stockelsdorf;12;NONE
Ratekau;Süsel;17;NONE
Ratekau;Timmendorfer Strand;7;A38
Ratekau;Wahlstedt;43;A38
Rathenow;Stendal;38;F24
Rathenow;Tangermünde;31;F24
Rathenow;Wusterhausen;40;NONE
Ratingen;Remscheid;42;NONE
Ratingen;Rheinberg;44;F23
Ratingen;Schwelm;36;F23
Ratingen;Solingen;32;F23
Ratingen;Tönisvorst;30;NONE
Ratingen;Velbert;17;NONE
Ratingen;Viersen;37;F23
Ratingen;Wermelskirchen;47;NONE
Ratingen;Willich;26;F23
Ratingen;Wuppertal;29;F23
Ratzeburg;Reinfeld;33;NONE
Ratzeburg;Schwarzenbek;30;A38
Ratzeburg;Stockelsdorf;24;A38
Ratzeburg;Timmendorfer Strand;39;A38
Ratzeburg;Trittau;31;NONE
Raunheim;Reinheim;45;K62
Raunheim;Rodgau;44;K62
Raunheim;Roßdorf;37;NONE
Raunheim;Rüsselsheim;3;NONE
Raunheim;Seeheim-Jugenheim;38;K62
Raunheim;Steinbach am Taunus;28;NONE
Raunheim;Taunusstein;32;NONE
Raunheim;Trebur;12;K62
Raunheim;Weiterstadt;24;K62
Raunheim;Wiesbaden;21;NONE
Ravensburg;Tettnang;14;X09
Ravensburg;Wangen im Allgäu;24;NONE
Ravensburg;Weingarten;5;NONE
Ravensburg;Überlingen;41;NONE
Recklinghausen;Schwerte;44;F23
Recklinghausen;Selm;34;NONE
Recklinghausen;Velbert;36;NONE
Recklinghausen;Voerde;39;F23
Recklinghausen;Waltrop;21;NONE
Recklinghausen;Werne an der Lippe;42;NONE
Recklinghausen;Wetter (Ruhr);34;F23
Recklinghausen;Witten;26;NONE
Regensburg;Regenstauf;14;X09
Regensburg;Schwandorf;40;NONE
Regenstauf;Schwandorf;26;NONE
Rehburg-Loccum;Rinteln;38;F23
Rehburg-Loccum;Ronnenberg;42;NONE
Rehburg-Loccum;Seelze;32;F23
Rehburg-Loccum;Springe;46;NONE
Rehburg-Loccum;Stadthagen;18;NONE
Rehburg-Loccum;Wennigsen;40;NONE
Rehburg-Loccum;Wunstorf;18;F23
Rehfelde;Schulzendorf;36;F24
Rehfelde;Schönefeld;41;F24
Rehfelde;Seelow;41;NONE
Rehfelde;Strausberg;8;F24
Rehfelde;Werneuchen;25;F24
Rehfelde;Wildau;38;F24
Rehfelde;Woltersdorf;19;NONE
Rehfelde;Wriezen;31;F24
Rehfelde;Zeuthen;34;F24
Rehlingen-Siersburg;Riegelsberg;29;NONE
Rehlingen-Siersburg;Saarbrücken;35;K62
Rehlingen-Siersburg;Saarlouis;10;NONE
Rehlingen-Siersburg;Saarwellingen;14;K62
Rehlingen-Siersburg;Sankt Ingbert;43;NONE
Rehlingen-Siersburg;Schiffweiler;42;K62
Rehlingen-Siersburg;Schmelz;15;NONE
Rehlingen-Siersburg;Schwalbach;18;K62
Rehlingen-Siersburg;Spiesen-Elversberg;41;K62
Rehlingen-Siersburg;Sulzbach;43;K62
Rehlingen-Siersburg;Tholey;35;NONE
Rehlingen-Siersburg;Völklingen;20;NONE
Rehlingen-Siersburg;Wadern;25;K62
Rehlingen-Siersburg;Wadgassen;17;K62
Rehlingen-Siersburg;Wallerfangen;7;K62
Rehlingen-Siersburg;Weiskirchen;27;NONE
Rehlingen-Siersburg;Überherrn;18;NONE
Reichenbach/Vogtland;Ronneburg;34;NONE
Reichenbach/Vogtland;Schleiz;44;X09
Reichenbach/Vogtland;Schmölln;38;X09
Reichenbach/Vogtland;Schneeberg;33;NONE
Reichenbach/Vogtland;Schwarzenberg;45;X09
Reichenbach/Vogtland;Weida;32;NONE
Reichenbach/Vogtland;Werdau;18;X09
Reichenbach/Vogtland;Zeulenroda;29;X09
Reichenbach/Vogtland;Zwickau;23;X09
Reinbek;Rellingen;37;A38
Reinbek;Schenefeld;33;NONE
Reinbek;Schwarzenbek;17;A38
Reinbek;Seevetal;34;NONE
Reinbek;Stelle;24;A38
Reinbek;Tangstedt;37;NONE
Reinbek;Trittau;20;NONE
Reinbek;Wentorf bei Hamburg;2;NONE
Reinbek;Winsen;23;NONE
Reinfeld;Scharbeutz;35;A38
Reinfeld;Stockelsdorf;14;A38
Reinfeld;Süsel;42;A38
Reinfeld;Tangstedt;32;NONE
Reinfeld;Timmendorfer Strand;32;A38
Reinfeld;Trappenkamp;36;NONE
Reinfeld;Trittau;34;A38
Reinfeld;Wahlstedt;26;A38
Reinheim;Rodgau;28;K62
Reinheim;Roßdorf;8;K62
Reinheim;Seeheim-Jugenheim;20;K62
Reinheim;Seligenstadt;33;K62
Reinheim;Trebur;40;NONE
Reinheim;Wald-Michelbach;33;K62
Reinheim;Weinheim;51;K62
Reinheim;Weiterstadt;23;NONE
Reiskirchen;Rosbach vor der Höhe;42;K62
Reiskirchen;Schotten;31;NONE
Reiskirchen;Stadtallendorf;41;K62
Reiskirchen;Wetzlar;28;K62
Rellingen;Schenefeld;8;A38
Rellingen;Seevetal;42;A38
Rellingen;Stade;64;A38
Rellingen;Tangstedt;26;A38
Rellingen;Tornesch;15;NONE
Rellingen;Uetersen;14;A38
Rellingen;Wedel;14;A38
Rellingen;Wentorf bei Hamburg;39;A38
Remagen;Rheinbach;26;NONE
Remagen;Sankt Augustin;27;K62
Remagen;Siegburg;31;K62
Remagen;Sinzig;5;NONE
Remagen;Troisdorf;34;K62
Remagen;Wesseling;36;K62
Remscheid;Rösrath;41;NONE
Remscheid;Schwelm;17;F23
Remscheid;Solingen;12;NONE
Remscheid;Velbert;25;F23
Remscheid;Wermelskirchen;7;F23
Remscheid;Wetter (Ruhr);34;NONE
Remscheid;Wiehl;54;F23
Remscheid;Witten;37;NONE
Remscheid;Wuppertal;12;F23
Rendsburg;Schleswig;33;NONE
Renningen;Sindelfingen;11;X09
Renningen;Stuttgart;23;X09
Renningen;Tübingen;35;X09
Renningen;Vaihingen an der Enz;24;NONE
Renningen;Waiblingen;34;X09
Renningen;Weil der Stadt;6;NONE
Renningen;Wendlingen am Neckar;40;X09
Reutlingen;Sindelfingen;38;X09
Reutlingen;Stuttgart;40;X09
Reutlingen;Tübingen;16;X09
Reutlingen;Wendlingen am Neckar;29;NONE
Rhaude;Weener;23;A38
Rhaude;Westerstede;30;A38
Rhaude;Wiesmoor;36;A38
Rheda-Wiedenbrück;Rietberg;12;F23
Rheda-Wiedenbrück;Salzkotten;33;F23
Rheda-Wiedenbrück;Schloß Holte-Stukenbrock;26;NONE
Rheda-Wiedenbrück;Soest;41;NONE
Rheda-Wiedenbrück;Verl;18;NONE
Rheda-Wiedenbrück;Warendorf;26;F23
Rheinbach;Rösrath;43;NONE
Rheinbach;Sankt Augustin;27;K62
Rheinbach;Siegburg;31;NONE
Rheinbach;Sinzig;29;K62
Rheinbach;Troisdorf;31;K62
Rheinbach;Wesseling;23;NONE
Rheinberg;Tönisvorst;30;F23
Rheinberg;Voerde;20;F23
